utterance_id,audio_path,language,speaker_id,gender,transcription_raw,duration_sec,noise_level_db,collection_source,quality_flag,transcription_normalized
utt_1506,s3://india-speaks/raw/pa/utt_1506.wav,te,0c2cb511,F,aapka ho aapka swagat aaya,2.68,56.4,crowdsourced,-1,aapka ho aapka swagat aaya
utt_1507,s3://india-speaks/raw/ml/utt_1507.wav,bn,dfba44a0,F,aapka dilli hu dilli,4.54,28.58,call-center,1,aapka dilli hu dilli
utt_1508,s3://india-speaks/raw/mr/utt_1508.wav,pa,4e596d2b,Other,dilli ho se aaya kaise namaste hai,1.73,36.73,call-center,-1,dilli ho se aaya kaise namaste hai
utt_1509,s3://india-speaks/raw/pa/utt_1509.wav,bn,f5ee12ef,Other,kaise swagat aapka ho hai naam hai naam,2.6,25.41,crowdsourced,-1,kaise swagat aapka ho hai naam hai naam
utt_1510,s3://india-speaks/raw/hi/utt_1510.wav,ur,f44e181a,Other,hai kaise hai naam kaise,4.74,30.12,studio,-1,hai kaise hai naam kaise
utt_1513,s3://india-speaks/raw/ml/utt_1513.wav,pa,86ba58de,Other,hai naam se aaya mera ho swagat kaise namaste,1.94,57.02,call-center,-1,hai naam se aaya mera ho swagat kaise namaste
utt_1514,s3://india-speaks/raw/en/utt_1514.wav,te,3488b5db,F,,2.74,29.91,call-center,-1,nan
utt_1515,s3://india-speaks/raw/ta/utt_1515.wav,mr,70cbe704,Other,ho namaste dilli ho hai hu hu,3.69,29.4,crowdsourced,1,ho namaste dilli ho hai hu hu
utt_1516,s3://india-speaks/raw/mr/utt_1516.wav,en,4e0fb65d,Other,mera hai naam,2.43,36.76,studio,1,mera hai naam
utt_1517,s3://india-speaks/raw/bn/utt_1517.wav,en,a469fd68,M,namaste ho dilli dilli hu dilli hu,1.55,59.92,crowdsourced,-1,namaste ho dilli dilli hu dilli hu
utt_1518,s3://india-speaks/raw/pa/utt_1518.wav,te,14d00113,M,se se hu hai hai,2.56,54.08,studio,-1,se se hu hai hai
utt_1519,s3://india-speaks/raw/mr/utt_1519.wav,gu,5360cf35,F,hu namaste swagat swagat hu ho hai swagat dilli namaste,2.24,24.58,studio,1,hu namaste swagat swagat hu ho hai swagat dilli namaste
utt_1521,s3://india-speaks/raw/hi/utt_1521.wav,te,76b84c92,Other,namaste swagat swagat namaste namaste mera hai hai,3.48,57.62,call-center,1,namaste swagat swagat namaste namaste mera hai hai
utt_1522,s3://india-speaks/raw/hi/utt_1522.wav,bn,928eb7c5,M,ho naam naam namaste mera dilli naam aapka hai,4.8,41.37,call-center,1,ho naam naam namaste mera dilli naam aapka hai
utt_1523,s3://india-speaks/raw/en/utt_1523.wav,ta,1ea5bd56,F,namaste hu aaya,2.97,27.51,crowdsourced,1,namaste hu aaya
utt_1525,s3://india-speaks/raw/ml/utt_1525.wav,mr,937ede10,M,dilli hai ho naam dilli hai hu hu hu aaya,4.27,26.54,studio,-1,dilli hai ho naam dilli hai hu hu hu aaya
utt_1527,s3://india-speaks/raw/bn/utt_1527.wav,ta,55746c74,Other,hu aapka aapka aaya kaise hai,4.12,36.34,crowdsourced,1,hu aapka aapka aaya kaise hai
utt_1529,s3://india-speaks/raw/kn/utt_1529.wav,en,15f10acb,F,namaste swagat dilli,0.69,51.33,call-center,1,namaste swagat dilli
utt_1531,s3://india-speaks/raw/gu/utt_1531.wav,hi,4ffeba49,M,aapka naam hai,1.97,58.35,studio,-1,apka nam hai
utt_1532,s3://india-speaks/raw/ta/utt_1532.wav,en,e5a7e48c,M,se dilli naam,3.78,26.68,crowdsourced,1,se dilli naam
utt_1534,s3://india-speaks/raw/gu/utt_1534.wav,gu,fbc75cc4,M,hu ho namaste kaise aaya,3.57,53.98,studio,-1,hu ho namaste kaise aaya
utt_1537,s3://india-speaks/raw/mr/utt_1537.wav,gu,0cb4f3a6,F,se hu kaise namaste hai,3.68,57.16,studio,-1,se hu kaise namaste hai
utt_1539,s3://india-speaks/raw/kn/utt_1539.wav,ur,0e764792,F,namaste aapka naam mera ho namaste dilli dilli swagat,2.02,47.71,call-center,1,namaste aapka naam mera ho namaste dilli dilli swagat
utt_1545,s3://india-speaks/raw/ml/utt_1545.wav,ta,ecc363d9,Other,hu kaise se hai kaise hu,2.23,51.82,studio,1,hu kaise se hai kaise hu
utt_1547,s3://india-speaks/raw/kn/utt_1547.wav,hi,f47f51d1,F,,1.17,47.58,crowdsourced,1,nan
utt_1548,s3://india-speaks/raw/ml/utt_1548.wav,mr,dadccc20,Other,dilli ho kaise dilli ho aapka aapka hu hu,4.38,34.35,call-center,-1,dilli ho kaise dilli ho aapka aapka hu hu
utt_1549,s3://india-speaks/raw/gu/utt_1549.wav,pa,c8dd65f2,F,aaya ho naam mera se se hai mera aapka swagat,1.41,47.44,call-center,1,aaya ho naam mera se se hai mera aapka swagat
utt_1551,s3://india-speaks/raw/ta/utt_1551.wav,bn,f0146515,F,hu aapka kaise hai swagat namaste dilli,1.27,58.32,call-center,1,hu aapka kaise hai swagat namaste dilli
utt_1552,s3://india-speaks/raw/ur/utt_1552.wav,te,ab9fc11d,F,naam hu aapka kaise hai se naam dilli swagat,4.0,35.75,crowdsourced,-1,naam hu aapka kaise hai se naam dilli swagat
utt_1556,s3://india-speaks/raw/te/utt_1556.wav,kn,d500bb10,F,mera aaya se dilli mera hai se,4.41,39.28,call-center,-1,mera aaya se dilli mera hai se
utt_1558,s3://india-speaks/raw/gu/utt_1558.wav,te,d05f2e00,M,aapka dilli hai namaste dilli namaste naam,0.67,37.74,call-center,-1,aapka dilli hai namaste dilli namaste naam
utt_1559,s3://india-speaks/raw/te/utt_1559.wav,en,d57bf440,Other,namaste hu mera aapka dilli aaya ho hu swagat,3.58,33.87,studio,-1,namaste hu mera aapka dilli aaya ho hu swagat
utt_1560,s3://india-speaks/raw/pa/utt_1560.wav,kn,7510a1e2,M,aapka ho se hai aaya namaste,1.63,40.94,call-center,1,aapka ho se hai aaya namaste
utt_1562,s3://india-speaks/raw/ml/utt_1562.wav,bn,1c421c3a,Other,naam mera hai ho,2.47,29.43,call-center,1,naam mera hai ho
utt_1563,s3://india-speaks/raw/te/utt_1563.wav,kn,a54ea2c3,F,aaya dilli aaya swagat,3.04,38.44,studio,1,aaya dilli aaya swagat
utt_1564,s3://india-speaks/raw/ta/utt_1564.wav,te,384af5a3,M,hai hai dilli namaste mera aapka hai se,3.98,59.47,studio,-1,hai hai dilli namaste mera aapka hai se
utt_1566,s3://india-speaks/raw/mr/utt_1566.wav,te,7772f077,Other,aaya naam hai se mera namaste aapka mera dilli dilli,0.74,25.28,call-center,-1,aaya naam hai se mera namaste aapka mera dilli dilli
utt_1567,s3://india-speaks/raw/hi/utt_1567.wav,ml,d8c9f4fd,Other,aapka namaste hai aapka hai hu swagat aaya hai,0.65,54.13,crowdsourced,1,aapka namaste hai aapka hai hu swagat aaya hai
utt_1569,s3://india-speaks/raw/ml/utt_1569.wav,ml,70462814,Other,swagat hai namaste,1.72,27.85,call-center,-1,swagat hai namaste
utt_1571,s3://india-speaks/raw/ta/utt_1571.wav,bn,aa9f32f6,F,aaya hu swagat se ho namaste,4.14,27.25,call-center,-1,aaya hu swagat se ho namaste
utt_1572,s3://india-speaks/raw/en/utt_1572.wav,mr,2c23fb15,F,naam aaya hai hai namaste se hai kaise ho,4.36,57.61,call-center,-1,naam aaya hai hai namaste se hai kaise ho
utt_1573,s3://india-speaks/raw/pa/utt_1573.wav,ur,76a01047,M,naam hu hu dilli hu hu,3.71,52.61,call-center,1,naam hu hu dilli hu hu
utt_1574,s3://india-speaks/raw/pa/utt_1574.wav,mr,e2193032,Other,dilli se aaya,2.86,47.84,crowdsourced,1,dilli se aaya
utt_1575,s3://india-speaks/raw/kn/utt_1575.wav,hi,ca13ae1f,M,namaste mera namaste swagat namaste hu se mera hai,3.16,49.95,crowdsourced,-1,namaste mera namaste swagat namaste hu se mera hai
utt_1576,s3://india-speaks/raw/mr/utt_1576.wav,ml,d15e1ef5,Other,aaya dilli dilli hai aaya naam hai,3.74,30.93,crowdsourced,-1,aaya dilli dilli hai aaya naam hai
utt_1577,s3://india-speaks/raw/gu/utt_1577.wav,ta,d3a0ee9a,F,swagat namaste aaya dilli,3.45,40.32,call-center,1,swagat namaste aaya dilli
utt_1578,s3://india-speaks/raw/gu/utt_1578.wav,te,8fde6f52,M,se kaise swagat aapka,1.22,24.23,studio,-1,se kaise swagat aapka
utt_1579,s3://india-speaks/raw/pa/utt_1579.wav,ur,faea6455,Other,kaise dilli dilli dilli,3.88,57.5,call-center,-1,kaise dilli dilli dilli
utt_1583,s3://india-speaks/raw/bn/utt_1583.wav,kn,daa7ea2e,F,aapka se aaya aaya,3.94,46.11,crowdsourced,-1,aapka se aaya aaya
utt_1584,s3://india-speaks/raw/ta/utt_1584.wav,ta,46c3f737,Other,aapka naam dilli mera,2.0,33.92,call-center,-1,aapka naam dilli mera
utt_1585,s3://india-speaks/raw/hi/utt_1585.wav,mr,7e117c24,F,hai kaise hu namaste hai naam swagat dilli,2.73,57.79,crowdsourced,-1,hai kaise hu namaste hai naam swagat dilli
utt_1586,s3://india-speaks/raw/te/utt_1586.wav,te,2334e6d4,M,,1.58,24.66,crowdsourced,1,nan
utt_1587,s3://india-speaks/raw/gu/utt_1587.wav,en,699169e0,Other,ho dilli hu se ho mera aapka,2.36,25.3,call-center,-1,ho dilli hu se ho mera aapka
utt_1589,s3://india-speaks/raw/en/utt_1589.wav,gu,ec5ceb71,M,swagat mera hai,1.68,45.82,studio,-1,swagat mera hai
utt_1590,s3://india-speaks/raw/bn/utt_1590.wav,te,e6cc862a,F,se aaya hai,3.29,49.96,crowdsourced,1,se aaya hai
utt_1591,s3://india-speaks/raw/mr/utt_1591.wav,kn,2d4d1e25,F,mera kaise ho swagat namaste naam kaise,2.85,54.14,call-center,1,mera kaise ho swagat namaste naam kaise
utt_1592,s3://india-speaks/raw/kn/utt_1592.wav,ta,f1591dfc,F,hai ho aapka ho naam se hu ho ho,0.94,48.77,crowdsourced,1,hai ho aapka ho naam se hu ho ho
utt_1595,s3://india-speaks/raw/kn/utt_1595.wav,hi,5b7b7a4e,F,mera hu hu naam hai namaste kaise,1.49,53.97,call-center,-1,mera hu hu nam hai namaste kaise
utt_1596,s3://india-speaks/raw/pa/utt_1596.wav,gu,a7579d09,M,hai kaise namaste mera se se,3.64,48.32,studio,-1,hai kaise namaste mera se se
utt_1597,s3://india-speaks/raw/pa/utt_1597.wav,ta,60ff8ad7,M,dilli hu kaise aaya ho hai namaste swagat hai,4.22,22.11,call-center,-1,dilli hu kaise aaya ho hai namaste swagat hai
utt_1598,s3://india-speaks/raw/gu/utt_1598.wav,bn,648754b0,M,namaste mera naam mera dilli kaise swagat aaya naam aaya,2.28,22.68,call-center,1,namaste mera naam mera dilli kaise swagat aaya naam aaya
utt_1599,s3://india-speaks/raw/kn/utt_1599.wav,mr,e67fdfd9,Other,aapka swagat swagat ho se ho swagat,0.64,22.56,crowdsourced,-1,aapka swagat swagat ho se ho swagat
utt_1600,s3://india-speaks/raw/hi/utt_1600.wav,mr,12b67e76,F,swagat hai mera aapka namaste,3.19,42.64,crowdsourced,1,swagat hai mera aapka namaste
utt_1601,s3://india-speaks/raw/ml/utt_1601.wav,ml,a9507ee6,M,hai mera naam hu aapka swagat se swagat,0.6,29.5,crowdsourced,1,hai mera naam hu aapka swagat se swagat
utt_1602,s3://india-speaks/raw/bn/utt_1602.wav,ta,66c38803,F,aapka hai naam naam hai kaise hu se,1.36,23.57,crowdsourced,-1,aapka hai naam naam hai kaise hu se
utt_1607,s3://india-speaks/raw/ur/utt_1607.wav,ta,67ca73e4,F,aaya hai hu,2.58,53.45,studio,-1,aaya hai hu
utt_1608,s3://india-speaks/raw/ur/utt_1608.wav,en,8afec805,M,swagat ho ho hai hai naam,1.01,25.18,call-center,1,swagat ho ho hai hai naam
utt_1609,s3://india-speaks/raw/en/utt_1609.wav,ur,8cda72cc,M,swagat hai ho hu aaya namaste swagat naam dilli dilli,3.66,46.24,crowdsourced,1,swagat hai ho hu aaya namaste swagat naam dilli dilli
utt_1610,s3://india-speaks/raw/en/utt_1610.wav,ta,480b72ca,Other,swagat kaise dilli,2.05,43.65,studio,1,swagat kaise dilli
utt_1612,s3://india-speaks/raw/ta/utt_1612.wav,pa,4ada6165,M,aaya aapka ho kaise namaste,3.84,57.42,call-center,1,aaya aapka ho kaise namaste
utt_1615,s3://india-speaks/raw/kn/utt_1615.wav,ml,63301235,F,hai namaste dilli hu dilli aaya namaste namaste namaste,4.93,47.52,crowdsourced,1,hai namaste dilli hu dilli aaya namaste namaste namaste
utt_1616,s3://india-speaks/raw/en/utt_1616.wav,pa,ca5b00f3,Other,naam se swagat namaste,1.72,49.65,crowdsourced,-1,naam se swagat namaste
utt_1620,s3://india-speaks/raw/bn/utt_1620.wav,mr,cf5cbff4,F,namaste swagat kaise hai kaise aaya namaste hai,1.46,54.2,studio,-1,namaste swagat kaise hai kaise aaya namaste hai
utt_1621,s3://india-speaks/raw/ml/utt_1621.wav,mr,109c5b8d,F,hai se hai namaste aaya naam se se,4.84,51.13,studio,-1,hai se hai namaste aaya naam se se
utt_1624,s3://india-speaks/raw/mr/utt_1624.wav,ml,fe69e6d4,Other,aapka aaya namaste se dilli ho aaya,2.32,49.37,call-center,-1,aapka aaya namaste se dilli ho aaya
utt_1626,s3://india-speaks/raw/ta/utt_1626.wav,te,d0daf305,M,naam hai namaste namaste swagat se hai,1.06,25.59,call-center,1,naam hai namaste namaste swagat se hai
utt_1628,s3://india-speaks/raw/en/utt_1628.wav,ml,03fe2add,Other,aapka kaise dilli aapka ho hu,2.46,45.41,call-center,-1,aapka kaise dilli aapka ho hu
utt_1629,s3://india-speaks/raw/kn/utt_1629.wav,ur,18740339,F,hai mera aaya hai aapka,2.54,32.95,call-center,-1,hai mera aaya hai aapka
utt_1630,s3://india-speaks/raw/ml/utt_1630.wav,te,f0c20830,F,aaya ho ho,2.85,25.25,studio,1,aaya ho ho
utt_1633,s3://india-speaks/raw/ur/utt_1633.wav,ur,a6cfb103,M,kaise hai dilli,1.21,52.82,call-center,1,kaise hai dilli
utt_1634,s3://india-speaks/raw/ml/utt_1634.wav,hi,abcbc692,Other,hai hai namaste aaya,2.51,51.48,call-center,-1,hai hai namaste aya
utt_1635,s3://india-speaks/raw/bn/utt_1635.wav,ml,c336ca71,F,hai hai naam aapka dilli hai aapka hu mera hai,3.47,27.81,studio,-1,hai hai naam aapka dilli hai aapka hu mera hai
utt_1636,s3://india-speaks/raw/bn/utt_1636.wav,hi,6a11454c,M,dilli naam aapka swagat hu namaste se mera,4.26,42.51,call-center,-1,dilli nam apka swagat hu namaste se mera
utt_1637,s3://india-speaks/raw/ta/utt_1637.wav,hi,0e102785,Other,,1.85,26.22,studio,-1,nan
utt_1638,s3://india-speaks/raw/kn/utt_1638.wav,mr,976612a0,Other,se swagat swagat hai swagat naam naam kaise kaise,4.32,45.4,call-center,1,se swagat swagat hai swagat naam naam kaise kaise
utt_1639,s3://india-speaks/raw/te/utt_1639.wav,pa,7eda6826,Other,swagat mera naam,2.83,55.97,studio,-1,swagat mera naam
utt_1640,s3://india-speaks/raw/kn/utt_1640.wav,hi,04445d10,F,hai aaya kaise mera se dilli mera se naam,3.08,24.55,call-center,-1,hai aya kaise mera se dilli mera se nam
utt_1641,s3://india-speaks/raw/kn/utt_1641.wav,ml,0488b12c,F,dilli dilli mera ho swagat dilli hai mera,3.49,56.66,studio,1,dilli dilli mera ho swagat dilli hai mera
utt_1646,s3://india-speaks/raw/en/utt_1646.wav,mr,f1963ea5,M,ho se ho aapka ho hai se kaise se,3.35,36.6,crowdsourced,1,ho se ho aapka ho hai se kaise se
utt_1647,s3://india-speaks/raw/ml/utt_1647.wav,mr,57c01b09,Other,ho swagat mera hai namaste dilli naam namaste,4.75,27.93,crowdsourced,1,ho swagat mera hai namaste dilli naam namaste
utt_1648,s3://india-speaks/raw/gu/utt_1648.wav,te,0cc3bec8,F,hai dilli naam swagat swagat se,3.74,59.64,crowdsourced,-1,hai dilli naam swagat swagat se
utt_1649,s3://india-speaks/raw/mr/utt_1649.wav,bn,174f4395,Other,kaise namaste namaste hu hu aapka,2.82,22.7,studio,-1,kaise namaste namaste hu hu aapka
utt_1650,s3://india-speaks/raw/kn/utt_1650.wav,pa,988ee988,F,kaise hai aapka,0.65,45.62,call-center,-1,kaise hai aapka
utt_1653,s3://india-speaks/raw/mr/utt_1653.wav,te,2d4cd222,M,swagat aaya swagat ho,4.26,25.39,studio,1,swagat aaya swagat ho
utt_1655,s3://india-speaks/raw/ta/utt_1655.wav,kn,65c6b910,M,hai aapka ho aapka swagat aapka kaise,3.59,34.86,crowdsourced,-1,hai aapka ho aapka swagat aapka kaise
utt_1656,s3://india-speaks/raw/ta/utt_1656.wav,gu,f9f05340,Other,aapka dilli ho mera hai ho kaise,1.89,38.12,studio,1,aapka dilli ho mera hai ho kaise
utt_1658,s3://india-speaks/raw/ta/utt_1658.wav,en,5fe06c6d,Other,hai namaste hai ho namaste,3.14,56.45,call-center,1,hai namaste hai ho namaste
utt_1659,s3://india-speaks/raw/te/utt_1659.wav,bn,60af4f69,F,aapka naam namaste aapka aaya hai naam swagat,3.46,51.41,crowdsourced,-1,aapka naam namaste aapka aaya hai naam swagat
utt_1660,s3://india-speaks/raw/en/utt_1660.wav,hi,b4b795f6,Other,aaya hai swagat,1.25,40.4,call-center,1,aya hai swagat
utt_1664,s3://india-speaks/raw/ta/utt_1664.wav,ta,222f8240,Other,namaste namaste hu naam swagat aaya hai,3.63,54.88,studio,-1,namaste namaste hu naam swagat aaya hai
utt_1665,s3://india-speaks/raw/ml/utt_1665.wav,mr,a9d1c76c,M,swagat ho hai kaise naam namaste se,2.45,23.27,studio,1,swagat ho hai kaise naam namaste se
utt_1666,s3://india-speaks/raw/bn/utt_1666.wav,ur,e78a69a9,M,mera aapka hai namaste mera hai,3.97,59.47,studio,-1,mera aapka hai namaste mera hai
utt_1667,s3://india-speaks/raw/bn/utt_1667.wav,ur,5ff2a932,Other,hai ho hu mera,1.01,21.13,studio,-1,hai ho hu mera
utt_1668,s3://india-speaks/raw/bn/utt_1668.wav,hi,a49efcf1,Other,namaste dilli aapka dilli se hu kaise ho aaya aaya,3.72,35.22,studio,1,namaste dilli apka dilli se hu kaise ho aya aya
utt_1669,s3://india-speaks/raw/mr/utt_1669.wav,mr,5c66e71c,Other,dilli ho hu aaya se kaise hai dilli mera,1.9,35.35,crowdsourced,-1,dilli ho hu aaya se kaise hai dilli mera
utt_1670,s3://india-speaks/raw/pa/utt_1670.wav,mr,1b68a70f,M,hu aapka mera,3.86,47.99,studio,-1,hu aapka mera
utt_1672,s3://india-speaks/raw/hi/utt_1672.wav,ml,e533bee8,Other,namaste hu kaise dilli ho kaise namaste dilli ho,3.6,51.54,crowdsourced,-1,namaste hu kaise dilli ho kaise namaste dilli ho
utt_1673,s3://india-speaks/raw/ml/utt_1673.wav,ta,8e34276a,M,swagat ho hai hai namaste ho,4.81,30.21,studio,-1,swagat ho hai hai namaste ho
utt_1682,s3://india-speaks/raw/ml/utt_1682.wav,kn,8309de0e,F,mera hu naam,4.69,29.68,studio,-1,mera hu naam
utt_1683,s3://india-speaks/raw/gu/utt_1683.wav,pa,4cd5e976,M,hai naam mera swagat,3.71,32.96,call-center,1,hai naam mera swagat
utt_1685,s3://india-speaks/raw/te/utt_1685.wav,gu,6074170f,Other,dilli aaya mera se kaise hai ho hai namaste dilli,1.82,38.86,studio,1,dilli aaya mera se kaise hai ho hai namaste dilli
utt_1689,s3://india-speaks/raw/ta/utt_1689.wav,pa,0d2c7233,Other,naam mera se hai hai namaste,4.89,58.92,call-center,-1,naam mera se hai hai namaste
utt_1690,s3://india-speaks/raw/ta/utt_1690.wav,ur,6ff7f2ba,Other,mera naam ho mera,2.28,37.12,crowdsourced,-1,mera naam ho mera
utt_1692,s3://india-speaks/raw/ta/utt_1692.wav,en,f0e2481e,F,kaise aaya aaya naam,4.95,35.38,crowdsourced,-1,kaise aaya aaya naam
utt_1693,s3://india-speaks/raw/hi/utt_1693.wav,bn,10eba703,Other,aaya hai aapka namaste hu,2.21,29.33,crowdsourced,-1,aaya hai aapka namaste hu
utt_1694,s3://india-speaks/raw/hi/utt_1694.wav,ur,86ec90c7,M,mera hu hu ho,4.84,31.15,studio,1,mera hu hu ho
utt_1695,s3://india-speaks/raw/en/utt_1695.wav,kn,b8de57de,F,aaya swagat mera naam mera aaya hu namaste swagat aapka,4.43,37.52,call-center,-1,aaya swagat mera naam mera aaya hu namaste swagat aapka
utt_1699,s3://india-speaks/raw/mr/utt_1699.wav,kn,eff489db,M,hu ho hai aaya hai,1.2,32.0,studio,-1,hu ho hai aaya hai
utt_1701,s3://india-speaks/raw/gu/utt_1701.wav,bn,6986e025,M,hai hai kaise ho namaste,1.07,49.13,call-center,-1,hai hai kaise ho namaste
utt_1703,s3://india-speaks/raw/mr/utt_1703.wav,kn,e37c892f,F,se hu namaste naam hai ho aapka dilli hai,2.4,29.65,crowdsourced,1,se hu namaste naam hai ho aapka dilli hai
utt_1706,s3://india-speaks/raw/ta/utt_1706.wav,hi,a9a7ddcc,M,kaise dilli ho mera,1.6,57.01,studio,-1,kaise dilli ho mera
utt_1707,s3://india-speaks/raw/ur/utt_1707.wav,kn,30e4f52b,M,hu ho aapka swagat aapka ho kaise,2.82,52.68,crowdsourced,1,hu ho aapka swagat aapka ho kaise
utt_1708,s3://india-speaks/raw/ur/utt_1708.wav,kn,54e3b068,M,hai namaste kaise kaise se hu aaya hai swagat,3.42,35.49,call-center,1,hai namaste kaise kaise se hu aaya hai swagat
utt_1709,s3://india-speaks/raw/mr/utt_1709.wav,ta,ab82dd9e,Other,swagat mera swagat hu naam aapka kaise,3.31,32.05,call-center,-1,swagat mera swagat hu naam aapka kaise
utt_1710,s3://india-speaks/raw/en/utt_1710.wav,en,e424ff75,M,hu naam ho swagat kaise naam naam aaya naam se,2.08,51.02,studio,1,hu naam ho swagat kaise naam naam aaya naam se
utt_1711,s3://india-speaks/raw/en/utt_1711.wav,pa,4e61a162,F,swagat dilli dilli aaya ho mera,3.97,29.98,studio,-1,swagat dilli dilli aaya ho mera
utt_1713,s3://india-speaks/raw/ml/utt_1713.wav,pa,e444858b,M,aapka swagat mera swagat dilli aapka,2.73,27.54,call-center,-1,aapka swagat mera swagat dilli aapka
utt_1714,s3://india-speaks/raw/pa/utt_1714.wav,te,bd9da72f,F,namaste namaste namaste hai hai hai mera ho se,4.66,55.97,studio,1,namaste namaste namaste hai hai hai mera ho se
utt_1717,s3://india-speaks/raw/pa/utt_1717.wav,te,1b2e0697,F,swagat aapka swagat se,1.03,47.46,crowdsourced,-1,swagat aapka swagat se
utt_1718,s3://india-speaks/raw/gu/utt_1718.wav,pa,23916c91,F,aaya se mera namaste naam,3.41,36.34,crowdsourced,1,aaya se mera namaste naam
utt_1720,s3://india-speaks/raw/mr/utt_1720.wav,en,467703b0,M,namaste swagat kaise hai naam,2.09,32.71,crowdsourced,1,namaste swagat kaise hai naam
utt_1722,s3://india-speaks/raw/te/utt_1722.wav,ur,0c5b0c4a,Other,hai aaya ho,1.63,33.16,call-center,1,hai aaya ho
utt_1724,s3://india-speaks/raw/mr/utt_1724.wav,te,b01aae2c,M,hai ho hu ho kaise mera dilli hai dilli hu,1.85,39.58,crowdsourced,-1,hai ho hu ho kaise mera dilli hai dilli hu
utt_1727,s3://india-speaks/raw/ml/utt_1727.wav,gu,5210d82e,M,namaste mera mera hai,3.59,24.88,crowdsourced,1,namaste mera mera hai
utt_1728,s3://india-speaks/raw/gu/utt_1728.wav,pa,3cc3acb7,F,namaste ho dilli dilli swagat namaste dilli se,2.41,38.94,crowdsourced,1,namaste ho dilli dilli swagat namaste dilli se
utt_1730,s3://india-speaks/raw/gu/utt_1730.wav,ml,37333f48,M,se aaya kaise aaya hai,2.2,52.29,studio,1,se aaya kaise aaya hai
utt_1731,s3://india-speaks/raw/hi/utt_1731.wav,gu,50d243de,F,mera namaste dilli mera aaya se kaise,3.76,22.38,crowdsourced,1,mera namaste dilli mera aaya se kaise
utt_1732,s3://india-speaks/raw/hi/utt_1732.wav,hi,16fb28a1,M,hai mera kaise,3.33,57.41,studio,1,hai mera kaise
utt_1734,s3://india-speaks/raw/ta/utt_1734.wav,kn,36c4a1d2,F,aapka dilli hu swagat mera kaise hai kaise,2.45,56.06,studio,-1,aapka dilli hu swagat mera kaise hai kaise
utt_1738,s3://india-speaks/raw/pa/utt_1738.wav,pa,8f1bb309,M,dilli kaise kaise,3.46,51.4,call-center,1,dilli kaise kaise
utt_1740,s3://india-speaks/raw/mr/utt_1740.wav,bn,b6cc0994,M,swagat se namaste swagat kaise,2.51,31.17,studio,-1,swagat se namaste swagat kaise
utt_1742,s3://india-speaks/raw/gu/utt_1742.wav,pa,b79f1a0f,Other,hai dilli namaste ho naam aapka kaise,2.89,35.89,crowdsourced,1,hai dilli namaste ho naam aapka kaise
utt_1743,s3://india-speaks/raw/hi/utt_1743.wav,en,29af609b,M,aapka aaya hai ho naam aaya dilli kaise,4.93,31.92,call-center,-1,aapka aaya hai ho naam aaya dilli kaise
utt_1744,s3://india-speaks/raw/ml/utt_1744.wav,pa,3a37b711,F,namaste swagat hu hai aaya mera,3.16,57.18,call-center,1,namaste swagat hu hai aaya mera
utt_1745,s3://india-speaks/raw/gu/utt_1745.wav,gu,e287e69e,Other,dilli se mera,4.55,25.42,studio,-1,dilli se mera
utt_1747,s3://india-speaks/raw/te/utt_1747.wav,ur,766aaa0b,F,aaya aapka swagat aaya aapka ho aapka,3.1,58.15,call-center,-1,aaya aapka swagat aaya aapka ho aapka
utt_1748,s3://india-speaks/raw/hi/utt_1748.wav,kn,6383ebfb,M,naam naam kaise se hai hai aapka,2.99,36.21,call-center,-1,naam naam kaise se hai hai aapka
utt_1750,s3://india-speaks/raw/kn/utt_1750.wav,bn,05464295,M,namaste swagat aaya hai mera,4.91,46.5,studio,1,namaste swagat aaya hai mera
utt_1751,s3://india-speaks/raw/te/utt_1751.wav,te,d1943411,F,dilli hai dilli hu namaste mera aaya se,1.92,52.9,call-center,1,dilli hai dilli hu namaste mera aaya se
utt_1755,s3://india-speaks/raw/ml/utt_1755.wav,ml,480c3454,M,namaste aaya mera namaste hu namaste hai ho hai se,2.85,27.41,crowdsourced,-1,namaste aaya mera namaste hu namaste hai ho hai se
utt_1759,s3://india-speaks/raw/ml/utt_1759.wav,bn,c9fe79f8,Other,hai aapka aapka naam kaise hai,1.62,22.3,call-center,1,hai aapka aapka naam kaise hai
utt_1760,s3://india-speaks/raw/ml/utt_1760.wav,ta,2365c375,M,dilli naam dilli kaise aaya naam se hu namaste hai,3.19,40.13,studio,1,dilli naam dilli kaise aaya naam se hu namaste hai
utt_1763,s3://india-speaks/raw/bn/utt_1763.wav,ta,abfc1367,Other,swagat aapka naam hai aapka naam ho hai,1.1,35.39,call-center,-1,swagat aapka naam hai aapka naam ho hai
utt_1764,s3://india-speaks/raw/ml/utt_1764.wav,mr,80c92b56,Other,aaya se dilli ho ho aaya naam,4.58,40.89,crowdsourced,-1,aaya se dilli ho ho aaya naam
utt_1765,s3://india-speaks/raw/en/utt_1765.wav,ta,9c05e26b,Other,aapka hai namaste dilli kaise,1.92,23.43,studio,-1,aapka hai namaste dilli kaise
utt_1768,s3://india-speaks/raw/ur/utt_1768.wav,en,45a1867e,Other,ho se kaise namaste,1.36,48.07,studio,1,ho se kaise namaste
utt_1770,s3://india-speaks/raw/gu/utt_1770.wav,gu,9484c098,M,hai naam namaste kaise hai dilli swagat hai,3.48,23.09,studio,-1,hai naam namaste kaise hai dilli swagat hai
